author_id,conversation_id,tweet_id,tweet_text,source,created_date_uct,retweets,likes,quotes,twitter,twitter_id,type,party,gender,created_date_eastern,created_time_eastern,month,weekday,year,hour,mentions_roe,tweet_text_clean
1276403757224546304,1522325953648676871,1522325953648676871,Overturning Roe V Wade could leave up to half of the US with extremely limited access to reproductive care. This lack of access to basic health care imposes a disruptive &amp; disproportionate burden on the lowest income families. My comments on #RoeVWade this morning w @morning_joe https://t.co/gTeo7eaRE4,Twitter Media Studio,2022-05-05 21:22:45+00:00,13,68,0,RepRitchie,1276403757224546304,rep,Democrat,M,2022-05-05,17:22:45,May,Friday,2022,17,True,Roe V Wade could leave up to half of the US with extremely limited access to reproductive care . This lack of access to basic health care a disruptive & ; disproportionate burden on the income . My on this morning w joe
1276403757224546304,1521316128483684357,1521316128483684357,"If this decision is released, millions of women across this country could lose access to reproductive health care. This is an assault on the health and safety of women and families everywhere. 

The Senate must end the filibuster and finally codify Roe V. Wade. https://t.co/WPydi13BHQ",Twitter Web App,2022-05-03 02:30:04+00:00,11,32,1,RepRitchie,1276403757224546304,rep,Democrat,M,2022-05-02,22:30:04,May,Friday,2022,22,True,"If this decision is , millions of across this country could lose access to reproductive health care . This is an assault on the health and safety of and everywhere . The Senate must end the filibuster and finally codify Roe V . Wade ."
1276403757224546304,1521960249623822336,1521960249623822336,We cannot allow millions of women to be stripped of control of their own bodies. The right to choose is a core element of the right to privacy and equality in this country. #RoeVWade. Via @News12BX https://t.co/pxXC6eXpeU,Twitter Media Studio,2022-05-04 21:09:34+00:00,7,21,0,RepRitchie,1276403757224546304,rep,Democrat,M,2022-05-04,17:09:34,May,Friday,2022,17,True,We cannot allow millions of to be stripped of control of their own . The right to choose is a core element of the right to privacy and equality in this country . . Via
1345850704800468993,1521554482571759617,1521554482571759617,My full statement on the unprecedented leak that revealed the Supreme Court's intention to overturn Roe v. Wade ⤵️ https://t.co/APaGT29Y4v,Twitter Web App,2022-05-03 18:17:12+00:00,8,19,0,RepLaTurner,1345850704800468993,rep,Republican,M,2022-05-03,14:17:12,May,Friday,2022,14,True,My full statement on the unprecedented leak that revealed the Supreme Court ' s intention to overturn Roe v . Wade ⤵️
1345883634046279681,1522226957185961986,1522226957185961986,"I'm outraged that a far-right majority on the Supreme Court is hellbent on overturning Roe v. Wade and denying millions of Americans the right to make their own health care decisions. 

It doesn't have to be this way. We can #ExpandtheCourt to protect fundamental rights.",TweetDeck,2022-05-05 14:49:22+00:00,25,150,0,RepMondaire,1345883634046279681,rep,Democrat,M,2022-05-05,10:49:22,May,Friday,2022,10,True,I ' m that a far - right majority on the Supreme Court is on Roe v . Wade and millions of the right to make their own health care . It ' t have to be this way . We can to protect fundamental .
1345883634046279681,1521488589338689537,1521488589338689537,"While Roe v. Wade hangs on by a thread and abortion is still legal in NY state, the far-right draft decision from the Supreme Court is ominous.

Congress has to immediately pass #WHPA to codify Roe.  And we have expand the Court to protect reproductive rights.",TweetDeck,2022-05-03 13:55:22+00:00,73,359,3,RepMondaire,1345883634046279681,rep,Democrat,M,2022-05-03,09:55:22,May,Friday,2022,9,True,"While Roe v . Wade on by a thread and abortion is still legal in state , the far - right draft decision from the Supreme Court is ominous . Congress to immediately pass to codify Roe . And we have expand the Court to protect reproductive ."
1345147845926670337,1521312355845652480,1521312355845652480,Roe v. Wade has protected abortion rights for 50 years. If the Court's draft opinion is legitimate — overturning a woman's right to privacy and medical care is an assault on the health and well-being of women and families everywhere. (1/2),Twitter for iPhone,2022-05-03 02:15:04+00:00,17,63,0,RepTeresaLF,1345147845926670337,rep,Democrat,F,2022-05-02,22:15:04,May,Friday,2022,22,True,Roe v . Wade abortion for 50 . If the Court ' s draft opinion is legitimate — a woman ' s right to privacy and medical care is an assault on the health and well - being of and everywhere . ( 1 / 2 )
1343646545955213312,1521335786184003584,1521335786184003584,"Access to reproductive health care is a fundamental right. 

Period. 

Congress must codify Roe into law. 

I will continue fighting to ensure that happens. https://t.co/sXadUTmNmM",Twitter for iPhone,2022-05-03 03:48:11+00:00,70,305,0,RepStricklandWA,1343646545955213312,rep,Democrat,F,2022-05-02,23:48:11,May,Friday,2022,23,True,Access to reproductive health care is a fundamental right . Period . Congress must codify Roe into law . I will continue fighting to ensure that .
1348683154815655940,1522211475607142400,1522211475607142400,RT @NBCNews: Rep. Ross says she fears North Carolina could see an abortion ban in the future if Roe v. Wade is overturned. https://t.co/Ylj…,Twitter Web App,2022-05-05 13:47:51+00:00,17,0,0,RepDeborahRoss,1348683154815655940,rep,Democrat,F,2022-05-05,09:47:51,May,Friday,2022,9,True,: Rep . Ross she North could see an abortion ban in the future if Roe v . Wade is .
1348683154815655940,1522150265264218114,1522150265264218114,Tune in now as I join @JonLemire on @MSNBC to talk Roe v. Wade.,Twitter for iPhone,2022-05-05 09:44:38+00:00,1,9,0,RepDeborahRoss,1348683154815655940,rep,Democrat,F,2022-05-05,05:44:38,May,Friday,2022,5,True,Tune in now as I join on to talk Roe v . Wade .
1348683154815655940,1522017159341387776,1522017159341387776,"RT @JonLemire: Tomorrow on @WayTooEarly:

Roe v. Wade. Russia. Ohio. COVID. The Fed. January 6th. 

With me:

@RepDeborahRoss 
@lachlan 
Je…",Twitter for iPhone,2022-05-05 00:55:43+00:00,5,0,0,RepDeborahRoss,1348683154815655940,rep,Democrat,F,2022-05-04,20:55:43,May,Friday,2022,20,True,: Tomorrow on : Roe v . Wade . Russia . . COVID . The Fed . 6th . With me : …
1351236267707654145,1522244607723159553,1522244607723159553,"Tune in this morning at 9am PT as I join @CapRadioInsight to discuss the latest on #RoeVWade and how I’m fighting to protect abortion rights.

https://t.co/vO6DQkFtRl",Twitter Web App,2022-05-05 15:59:31+00:00,3,15,0,SenAlexPadilla,1351236267707654145,sen,Democrat,M,2022-05-05,11:59:31,May,Friday,2022,11,True,Tune in this morning at 9am as I join to discuss the latest on and how I ’ m fighting to protect abortion .
1351236267707654145,1521912916533989378,1521912916533989378,RT @SenateDems: Senator Mitch McConnell confirmed Trump Justices to the Supreme Court for the explicit purpose of overturning #RoeVWade. ht…,Twitter Web App,2022-05-04 18:01:29+00:00,110,0,0,SenAlexPadilla,1351236267707654145,sen,Democrat,M,2022-05-04,14:01:29,May,Friday,2022,14,True,: Senator confirmed Trump to the Supreme Court for the explicit purpose of . …
1351236267707654145,1521584127014625281,1521584127014625281,Proud to stand with my colleagues to defend abortion access. I won’t stop fighting until we’ve #CodifiedRoevWade. https://t.co/kvMHqKYKFc,Twitter Web App,2022-05-03 20:15:00+00:00,26,225,2,SenAlexPadilla,1351236267707654145,sen,Democrat,M,2022-05-03,16:15:00,May,Friday,2022,16,True,to stand with my to defend abortion access . I won ’ t stop fighting until we ’ .
1356714265894408196,1521595496221052929,1521595496221052929,Declaración del Senador @ossoff sobre Roe v. Wade. https://t.co/d22b2E18to,Twitter for iPhone,2022-05-03 21:00:10+00:00,15,51,0,SenOssoff,1356714265894408196,sen,Democrat,M,2022-05-03,17:00:10,May,Friday,2022,17,True,Roe v . Wade .
1356714265894408196,1521590394185826305,1521590394185826305,Sen. @ossoff on Roe v. Wade. https://t.co/aiCJRjBWRP,Twitter Web App,2022-05-03 20:39:54+00:00,284,1491,10,SenOssoff,1356714265894408196,sen,Democrat,M,2022-05-03,16:39:54,May,Friday,2022,16,True,Sen . on Roe v . Wade .
1456381091598700556,1521317093144207362,1521317093144207362,"Overturning Roe would destroy decades of settled law and be catastrophic for women, including in Ohio where the legislature is considering new abortion bans.

It’s time to protect a woman’s right to choose.

The Senate must codify Roe by passing the Women’s Health Protection Act.",Twitter for iPhone,2022-05-03 02:33:54+00:00,274,822,9,RepShontelBrown,1456381091598700556,rep,Democrat,F,2022-05-02,22:33:54,May,Friday,2022,22,True,"Roe would destroy of settled law and be catastrophic for , in where the legislature is considering new abortion . It ’ s time to protect a woman ’ s right to choose . The Senate must codify Roe by passing the ’ s Health Protection Act ."
1352760304271241218,1521316376689971205,1521316376689971205,"If this is indeed SCOTUS’ decision, this is a dark day for individual rights in our nation. 

Louisiana’s trigger ban will go into effect if #RoevWade truly is overruled. Thousands will be prevented from accessing critical healthcare, even in cases of rape or incest. (1/2)",Twitter for iPhone,2022-05-03 02:31:03+00:00,14,44,1,RepTroyCarter,1352760304271241218,rep,Democrat,M,2022-05-02,22:31:03,May,Friday,2022,22,True,"If this is indeed ’ decision , this is a dark day for individual in our nation . ’ s trigger ban will go into effect if truly is . will be from critical , even in of rape or incest . ( 1 / 2 )"
1352760304271241218,1521965391051780096,1521965391051780096,"Louisiana has laws on the books that would ban abortions if Roe is overruled.

Our 3 abortion clinics would close, leaving those who need the procedure to travel 600+ miles to IL or NC to legally obtain one, or else force them to give birth.

This is UNACCEPTABLE. #CodifyRoeNOW",Twitter Web App,2022-05-04 21:30:00+00:00,4,17,0,RepTroyCarter,1352760304271241218,rep,Democrat,M,2022-05-04,17:30:00,May,Friday,2022,17,True,"on the that would ban if Roe is . Our 3 abortion would close , leaving those who need the procedure to travel 600 + to or to legally obtain one , or else force them to give birth . This is UNACCEPTABLE ."
1318728336923787264,1522303550407254023,1522303550407254023,"Colorado acted to protect reproductive freedom in state law.

But a nation without #RoeVWade will leave millions of women without the basic right to control their own destiny. 
https://t.co/4x4j0JIJ0y",Twitter Web App,2022-05-05 19:53:44+00:00,8,44,1,SenatorHick,1318728336923787264,sen,Democrat,M,2022-05-05,15:53:44,May,Friday,2022,15,True,Colorado to protect reproductive freedom in state law . But a nation without will leave millions of without the basic right to control their own destiny .
1318728336923787264,1521900695900860419,1521900695900860419,"With #RoeVWade in jeopardy, I can’t think of a better time to hear directly from Coloradans about the issues most important to them.

Tune in tonight to our Town Hall as we discuss the state of reproductive rights and so much more. https://t.co/UgP0S5DZr1",Twitter Web App,2022-05-04 17:12:56+00:00,5,14,2,SenatorHick,1318728336923787264,sen,Democrat,M,2022-05-04,13:12:56,May,Friday,2022,13,True,"With in jeopardy , I can ’ t think of a better time to hear directly from about the most important to them . Tune in tonight to our Town Hall as we discuss the state of reproductive and so much more ."
1318728336923787264,1521561806124339203,1521561806124339203,"If the Supreme Court won't protect Roe, Congress must.

Joined my colleagues on the steps of the U.S. Capitol as we fight for reproductive rights and the freedom to choose. https://t.co/Z26etDooOw",Twitter Web App,2022-05-03 18:46:18+00:00,123,1081,13,SenatorHick,1318728336923787264,sen,Democrat,M,2022-05-03,14:46:18,May,Friday,2022,14,True,"If the Supreme Court won ' t protect Roe , Congress must . my on the of the U . S . as we fight for reproductive and the freedom to choose ."
1318728336923787264,1521487106652225538,1521487106652225538,"The Supreme Court's leaked opinion on #RoeVWade is deeply flawed.

Reproductive freedom shouldn't be up for debate. Yet the Court is on the brink of reversing abortion rights for millions.

Now more than ever, we need to fight for the right to choose.",Twitter Web App,2022-05-03 13:49:28+00:00,82,449,8,SenatorHick,1318728336923787264,sen,Democrat,M,2022-05-03,09:49:28,May,Friday,2022,9,True,"The Supreme Court ' s opinion on is deeply flawed . Reproductive freedom ' t be up for debate . Yet the Court is on the brink of reversing abortion for millions . Now more than ever , we need to fight for the right to choose ."
