Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Heavily indebted poor countries (HIPC),HPC,2.373514376,2.412176333,2.450852893,2.489735219,2.527781098,2.563016054,2.594234621,2.621104989,2.643342856,2.661181791,2.675918945,2.687505656,2.694481724,2.696660329,2.695048155,2.696452788,2.696924017,2.686466975,2.663030293,2.634174128,2.604896582,2.587508602,2.592174524,2.623779296,2.673985056,2.720252007,2.761731136,2.815805032,2.883576011,2.954390582,3.032061398,3.090518827,3.097733532,3.043268821,2.952321673,2.849657389,2.769830996,2.730900986,2.744921008,2.792393728,2.847660306,2.886120868,2.902668604,2.890066332,2.859462451,2.824723005,2.800288797,2.789975129,2.79807998,2.817205648,2.835874686,2.846539587,2.850538979,2.845845203,2.834126582,2.821037126,2.805986405,2.783317707,2.752194025,2.715704282,2.676717465
Croatia,HRV,0.652691769,0.703493717,0.687764981,0.641644859,0.657318059,0.693189535,0.647030994,0.619120481,0.59065266,0.471663947,0.430213632,0.434347669,0.439359615,0.45752584,0.475900352,0.527232827,0.51975241,0.470732948,0.298457162,0.108846981,0.254622427,0.491578573,0.516977875,0.471830569,0.450494713,0.425115597,0.386822818,0.325689138,0.25314882,0.211805086,-1.866573531,-2.443855137,0.537147004,1.114544311,-0.690119514,-1.371540059,-0.487835515,-0.061431194,-0.432031162,-0.986434859,-3.847670727,0.058871291,0.028469923,0.027904279,0.128732789,0.023523124,-0.02185266,-0.011879458,-0.105027517,-0.226821271,-0.345264228,-0.305655945,-0.278509063,-0.407343185,-0.824099164,-0.698383457,-1.200610165,-0.893486928,-0.554146739,-0.433210221,-3.742376748
Haiti,HTI,1.941476314,1.939861564,1.936360031,1.93050767,1.922759355,1.920766804,1.916253923,1.891310548,1.842315233,1.781532857,1.716027799,1.670973786,1.666527738,1.715021768,1.799602906,1.887379506,1.964309331,2.045096604,2.126861547,2.203511385,2.280859548,2.34281175,2.36419457,2.33663187,2.275703757,2.204584794,2.141060841,2.085451603,2.043615863,2.011596519,1.979394877,1.943487973,1.910630898,1.880610177,1.853087533,1.827131628,1.801891982,1.776726006,1.750889745,1.724801191,1.698761586,1.674154768,1.653576631,1.637886328,1.624901291,1.612703899,1.598240401,1.580168107,1.558056629,1.532102807,1.506310041,1.480054624,1.450276669,1.416131282,1.379509987,1.341394984,1.305020463,1.274050225,1.249854229,1.230549254,1.21295673
Hungary,HUN,0.453239644,0.322661285,0.260182926,0.31560145,0.277287713,0.302244758,0.372155583,0.383062187,0.417504517,0.379781402,0.286176099,0.298102515,0.322277028,0.446325662,0.588081809,0.550182989,0.464581043,0.344923733,0.180747382,0.065093729,0.006777772,-0.058952116,-0.150240753,-0.200097849,-0.181847163,-0.170579145,-0.167798788,-0.153272936,-1.088983893,-1.033117297,-0.005668183,-0.039136583,-0.114035594,-0.136883104,-0.139220004,-0.171771609,-0.201458936,-0.232679337,-0.28326061,-0.259764908,-0.229379183,-0.284751377,-0.286433268,-0.221439379,-0.198878843,-0.155716485,-0.154915158,-0.175097367,-0.154908814,-0.226013876,-0.283360436,-0.516437607,-0.275368757,-0.269378767,-0.237855002,-0.295110605,-0.265860932,-0.126786952,-0.04525571,-0.215067837,-0.413802518
IBRD only,IBD,1.07903903,1.734836667,2.306700817,2.257904759,2.265107493,2.36513908,2.292675038,2.301843273,2.345232756,2.353768874,2.355633056,2.263347022,2.201978244,2.12115542,2.008488377,1.927015373,1.851094467,1.836160724,1.838538698,1.822937491,1.843433612,1.908387665,1.89339309,1.842149861,1.836695902,1.853831929,1.868593843,1.839316845,1.774293318,1.694610584,1.62628805,1.540845832,1.487293616,1.44325716,1.392546804,1.359970294,1.333662429,1.295944796,1.243428233,1.18601743,1.144357913,1.111398176,1.091429013,1.071250076,1.056193805,1.03432154,1.01088576,1.006673613,1.00401989,0.989049325,1.014052694,1.051274531,1.042688319,1.01420025,0.978767542,0.95311117,0.938156951,0.870727594,0.812889188,0.749793319,0.675561417
IDA & IBRD total,IBT,1.300832615,1.855868478,2.338946613,2.305330328,2.317984774,2.408580514,2.354117738,2.363259234,2.395463593,2.395511195,2.38913923,2.307317063,2.255534053,2.193929196,2.109734949,2.052410083,1.998152459,1.992548479,1.99869498,1.988042929,2.006651832,2.061968661,2.051894051,2.012420777,2.010494284,2.026455723,2.039642095,2.016552823,1.964659059,1.902812814,1.843972627,1.775465443,1.728960393,1.687827685,1.641827558,1.610652539,1.584080598,1.545636225,1.497365727,1.455225808,1.42217073,1.395212636,1.37902932,1.363411176,1.351915135,1.336248236,1.319757768,1.316943128,1.313366892,1.304350123,1.31931323,1.339294886,1.332809504,1.313980875,1.291736898,1.277356174,1.27011046,1.22353946,1.184362977,1.140552273,1.089033208
IDA total,IDA,2.422440226,2.459897055,2.498735596,2.539899994,2.578799686,2.622198258,2.655497594,2.663443212,2.640113082,2.598233241,2.551474609,2.51994242,2.513864987,2.543891639,2.594613284,2.649505064,2.693473364,2.725916984,2.743230598,2.748827721,2.751963342,2.757072316,2.763340477,2.770227733,2.777015325,2.780830759,2.780390185,2.777288592,2.774293668,2.779690955,2.751108113,2.742469629,2.713360771,2.672164365,2.633113092,2.595461803,2.556005501,2.503189952,2.459733397,2.46335546,2.449552897,2.431418051,2.415525286,2.402730975,2.3902216,2.382530528,2.376013264,2.363829396,2.34330198,2.340370377,2.309098848,2.261359154,2.250608734,2.25113452,2.258284722,2.266196995,2.269461247,2.271858036,2.27301048,2.269368033,2.265713834
IDA blend,IDB,2.39165772,2.448945858,2.497426594,2.536117711,2.567431016,2.59936089,2.631066679,2.655706196,2.67241172,2.686193315,2.692867615,2.706607841,2.746210266,2.817787201,2.906700622,2.996141947,3.067257716,3.113046577,3.127550065,3.119558817,3.102632223,3.086059317,3.068515436,3.052308291,3.035031085,3.017140511,2.992053127,2.952672294,2.896819945,2.87296384,2.745425381,2.702285013,2.655856031,2.614779113,2.599764451,2.610869961,2.605185688,2.56632735,2.489625569,2.461732502,2.400865561,2.356555804,2.330454333,2.332387108,2.351411759,2.376775349,2.404465859,2.42272296,2.423394922,2.483385637,2.459843966,2.368584722,2.360114468,2.353152301,2.340843901,2.323624465,2.30135094,2.282827798,2.266161327,2.241424179,2.216159799
Indonesia,IDN,2.639835159,2.650488981,2.663062682,2.680608963,2.699335774,2.713845701,2.719435537,2.715667534,2.701407008,2.679118194,2.653633067,2.626524638,2.595705488,2.56152689,2.52512063,2.483588021,2.441542899,2.406504438,2.380813188,2.359278708,2.339618184,2.311784922,2.266508647,2.199616987,2.11893839,2.03502834,1.95754189,1.888373403,1.830929063,1.782055014,1.736903237,1.690946084,1.643709596,1.59386113,1.543735793,1.495344734,1.452725813,1.418770887,1.395290107,1.379908097,1.368095955,1.357348946,1.348845574,1.341871178,1.336304645,1.329581752,1.323834207,1.323330518,1.329217379,1.337782477,1.347904403,1.351699787,1.340770864,1.310945245,1.267829703,1.220591058,1.176197424,1.13450698,1.097926437,1.065178986,1.032284966
IDA only,IDX,2.436737323,2.464981158,2.499343207,2.541655615,2.584076392,2.632796375,2.666831535,2.667031302,2.625136036,2.557426908,2.485797376,2.433060903,2.40543345,2.415643945,2.447909042,2.485830253,2.516101256,2.5412245,2.558856311,2.569986133,2.581893434,2.596707892,2.61387369,2.631459871,2.649565514,2.663664545,2.675082927,2.689761728,2.712989239,2.732939556,2.753960365,2.762637241,2.742203953,2.700923424,2.649812001,2.587750126,2.531385607,2.471560245,2.444744577,2.464169616,2.473976282,2.468944956,2.458122832,2.437910342,2.409610628,2.385404126,2.361807893,2.334413675,2.30326323,2.268792581,2.233494019,2.207462088,2.195478768,2.199691575,2.216591358,2.237160188,2.25332336,2.266304144,2.276478705,2.283516615,2.290793795
Isle of Man,IMN,-0.326682809,0.279194035,0.779670894,1.21391364,1.504935928,1.790632452,2.066605806,2.154417145,2.092429773,1.917934374,1.647872827,1.434158375,1.308616667,1.293417235,1.369409069,1.488480291,1.57920938,1.496852253,1.222817465,0.821671342,0.364425021,-0.020385282,-0.106698477,0.180379473,0.726060853,1.425759997,1.938151133,2.159261885,1.947725396,1.474714125,0.900728367,0.469794802,0.236872277,0.322867227,0.655101616,1.035749897,1.318041366,1.458486606,1.404629142,1.237118395,0.989345214,0.783211823,0.712489337,0.80433281,0.973676094,1.225444855,1.37213572,1.336800664,1.029229903,0.563714673,0.038881853,-0.419070043,-0.651560883,-0.593530251,-0.307101969,0.076863955,0.376260135,0.55223389,0.611876546,0.522342171,0.443553373
India,IND,1.998438845,2.03190545,2.056910217,2.071544362,2.080132846,2.083471768,2.091092221,2.113037027,2.15353916,2.20454146,2.257900247,2.301189197,2.327407855,2.331906417,2.321760467,2.304663743,2.291299608,2.286780592,2.29489353,2.309521943,2.323758727,2.328678839,2.320388368,2.295805502,2.259853172,2.220963311,2.183882902,2.146759799,2.110865104,2.076089204,2.039728736,2.003178624,1.970634987,1.943243922,1.918940659,1.895219577,1.869172003,1.839658764,1.805559737,1.76812551,1.72876857,1.689561661,1.651491269,1.615308295,1.579709143,1.545696439,1.509221986,1.464889915,1.410582714,1.350338314,1.288512962,1.231484894,1.182904215,1.145673402,1.116895913,1.090459321,1.06335943,1.037827848,1.013261249,0.9894138,0.96666096
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,-0.148593694,0.411628632,0.583614784,0.486082927,0.374313833,0.398883656,0.471401693,0.450327334,0.584796988,0.835333131,1.169898876,1.48620228,1.603875761,1.656675285,1.645353656,1.509145575,1.35426325,1.418806793,1.332288816,1.150818338,1.171034967,0.94541547,0.708938993,0.619707471,0.160073466,0.045438028,0.010367602,-0.427686064,-0.396250752,0.084413021,0.574927781,0.682256778,0.499840487,0.394187639,0.512695055,0.791271347,1.002814735,1.043076836,1.127299556,1.333042666,1.59215149,1.685148857,1.628950962,1.828313818,2.178703014,2.696005644,2.890960005,2.038708011,1.015663276,0.544884384,0.436072439,0.423743803,0.526556159,0.731001377,0.944845307,1.128834064,1.088675561,1.238875453,1.367626954,1.034967455,0.849943363
"Iran, Islamic Rep.",IRN,2.584046193,2.594728248,2.605138754,2.615835067,2.626924403,2.647544887,2.670036236,2.679805286,2.673098423,2.66170642,2.656804614,2.674531878,2.723724177,2.809976121,2.924404879,3.022036734,3.119927828,3.272499417,3.487702241,3.724630349,3.931169361,4.06864318,4.135048839,4.12124672,4.039345134,3.961011128,3.850034766,3.613148828,3.234209681,2.777823652,2.302368826,1.891446848,1.592189021,1.440994965,1.396445206,1.377551586,1.341615854,1.314689998,1.287618235,1.261318759,1.250411264,1.249796503,1.237974513,1.208603699,1.169424055,1.129469492,1.101869225,1.093204724,1.108939703,1.142150424,1.175828678,1.205172521,1.23941933,1.278121321,1.316321025,1.356225741,1.385333802,1.386478335,1.352289806,1.293026691,1.225664974
Iraq,IRQ,2.514114373,2.625546157,2.759170703,2.914295456,3.074506826,3.23476486,3.366900481,3.441558397,3.448217153,3.408866238,3.349949713,3.297345247,3.259852939,3.244904118,3.24003482,3.234331453,3.207549572,3.148569053,3.051019805,2.930012919,2.821868054,2.727680533,2.620400485,2.497912905,2.377062338,2.249899937,2.15950053,2.161651447,2.27712418,2.465228127,2.664349326,2.828802166,2.95727722,3.035793983,3.074135417,3.096722454,3.10998425,3.098711487,3.062511193,3.004689353,2.979268982,2.945848047,2.818025023,2.576571985,2.285919893,1.934366374,1.673172356,1.685732442,2.048290948,2.61896343,3.252716722,3.720627514,3.896283814,3.714816326,3.316251492,2.877231639,2.540895973,2.318453133,2.254139075,2.29530433,2.351032627
Iceland,ISL,1.948719743,1.853365244,1.77978836,1.777772399,1.732678311,1.693452457,1.613441336,1.36770413,0.929223669,0.524268808,0.808703279,1.463775579,1.509090126,1.352920811,1.27890789,0.992857359,0.744426487,0.780538211,0.978479646,1.058896411,1.140583261,1.336610409,1.32404443,1.06362548,0.787667614,0.732588891,1.095629101,1.566217581,1.238396064,0.777662199,1.15914942,1.256632077,1.016811928,0.866835947,0.542467998,0.539913017,0.819197091,1.070859043,1.209238786,1.369192833,1.329295255,0.892596377,0.69249762,0.877936158,1.582891978,2.34742243,2.530085489,1.859572171,0.341241979,-0.143903,0.305468368,0.532100735,0.9458859,1.112504755,1.041940387,1.388081496,2.345582676,2.678142769,2.198932258,1.623086251,1.578898951
Israel,ISR,3.302448041,4.824517533,3.681922745,3.95601647,3.493805136,2.542509837,4.317752921,2.090919722,2.605781239,3.315976347,3.14439276,2.541555492,4.046614977,2.975426108,2.283471582,2.232491116,2.239108379,2.108800589,2.568359473,2.400950403,1.991385694,1.878107037,1.819125877,1.306891786,1.763630078,1.547147598,1.615171246,1.65705755,1.696469257,3.094603009,6.017008783,3.455466899,2.658091779,2.589262849,2.668286957,2.616505943,2.498395043,2.28687869,2.546433887,2.642331913,2.357117299,2.014058394,1.805519759,1.767623642,1.762897661,1.767805874,1.776100869,1.776579106,2.390207338,1.82675241,1.848077862,1.846151321,1.866052895,1.919543799,1.981288976,1.960348962,1.938725674,1.926622865,1.90898264,1.763679392,1.602910669
Italy,ITA,0.668382874,0.67662299,0.729553242,0.8226237,0.842108617,0.777304407,0.723778173,0.631737253,0.566058509,0.528877032,0.466452872,0.567712499,0.678187648,0.654388936,0.597247219,0.498851058,0.424722057,0.35631295,0.289147208,0.205999752,0.12005432,0.07408186,0.036294637,0.022350913,0.028899939,0.005449282,0.01020512,0.048320597,0.075009005,0.083708573,0.069231189,0.067924433,0.061135853,0.020372074,0.001588562,0.028104408,0.05290695,0.028774016,0.016820844,0.045303631,0.056167601,0.148916429,0.444507313,0.647182705,0.491389108,0.300559689,0.504933687,0.662469253,0.45561345,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-1.153028424,-0.469135388,-0.646839479
Jamaica,JAM,1.374766247,1.528654134,1.607059106,1.576960695,1.47792623,1.357883251,1.272504884,1.242660025,1.294252831,1.394757792,1.515617445,1.604881074,1.634503454,1.580496981,1.475612991,1.339691241,1.230760218,1.198038466,1.268381477,1.3993542,1.563512409,1.676461854,1.672240356,1.512970249,1.255672346,0.965349153,0.728207014,0.588272175,0.586246397,0.681560016,0.799637124,0.886386767,0.951796947,0.979616835,0.978165141,0.978969144,0.98329538,0.961340699,0.908248861,0.832970135,0.750856719,0.675804507,0.614372048,0.573343332,0.548325377,0.524679541,0.500304974,0.491523842,0.500923649,0.521735382,0.548862742,0.571484567,0.581740676,0.572985116,0.551043934,0.525007304,0.501314742,0.478338177,0.456356507,0.436048924,0.414550937
Jordan,JOR,4.287933006,3.695214911,3.840132873,4.850120117,6.258525436,7.662311978,8.465334913,8.422212885,7.525951316,6.22519186,4.97923559,4.047541533,3.367428727,2.997662891,2.856649059,2.734125321,2.611674976,2.652229795,2.870897613,3.199554805,3.588053106,3.924419672,4.122428143,4.144533539,4.067682103,3.896763553,3.791058127,3.906104781,4.291026897,4.78338753,5.313695462,5.614540069,5.476018037,4.849999167,3.96720661,3.089943081,2.414966824,1.94928598,1.759896757,1.787299396,1.83437684,1.902050746,2.167623503,2.654982949,3.268402344,3.843365369,4.30778632,4.702530018,5.009102655,5.204823279,5.379295595,5.42391363,5.167386647,4.586585111,3.824974897,3.057622556,2.394659322,1.817482339,1.35921633,0.999208652,0.643627453
Japan,JPN,0.896033677,0.929166208,1.013460226,1.040449628,1.076708459,0.913610314,1.034578744,1.126996845,1.188814867,1.151640472,2.194253507,1.400779181,1.407188741,1.329582019,1.272707553,1.07155981,0.968032726,0.910030976,0.846614503,0.788153476,0.728460836,0.693656149,0.695583303,0.648316737,0.625935964,0.532357366,0.482035497,0.416110342,0.399761165,0.331782885,0.392819832,0.371192387,0.324167599,0.279192364,0.234590173,0.226884732,0.238271218,0.27172961,0.182586374,0.167275578,0.240952588,0.232527187,0.213980949,0.033662258,0.009392097,0.063373589,0.114908848,0.048425395,-0.012494631,0.017960542,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.051137415,-0.081874296,-0.126880068,-0.140464978,-0.294194618,-0.459952416
Kazakhstan,KAZ,4.091068295,3.861961826,3.569726023,3.212990959,2.826882433,2.424646253,2.065031808,1.806063844,1.676258894,1.635920727,1.628797643,1.600486597,1.540576644,1.430232263,1.291212036,1.145832852,1.032384688,0.972495627,0.982580447,1.039721305,1.093753846,1.124704069,1.151625637,1.169965578,1.169764989,1.186188793,1.171029973,1.034239035,0.268071844,0.604342663,0.632391826,-0.076714451,-0.356023623,-1.444425511,-2.062039818,-1.516321571,-1.577523754,-1.728416448,-0.955113482,-0.300201487,-0.170069526,0.004125545,0.336408914,0.694909484,0.888898043,1.057671309,1.143851233,1.872962096,1.982408057,1.413271477,1.431512449,1.408676887,1.439445356,1.472670873,1.461484685,1.42204614,1.360381269,1.314522985,1.28960849,1.298635325,1.307918173
Kenya,KEN,3.123232562,3.164009301,3.203685639,3.241744126,3.279485248,3.315713559,3.35412455,3.400870681,3.457294178,3.518422986,3.57771824,3.630239733,3.675456397,3.712081326,3.741497674,3.761335745,3.777210896,3.796789731,3.821947577,3.846089434,3.86336143,3.865149008,3.846041076,3.803960149,3.745234345,3.681841366,3.616901567,3.544921048,3.466411663,3.384342362,3.304762215,3.227568409,3.148728216,3.068016991,2.989282737,2.914300425,2.848920708,2.798513098,2.76557269,2.745965174,2.728048712,2.712396698,2.709585204,2.720779221,2.739246149,2.757917431,2.768549226,2.767256336,2.750853799,2.722590001,2.693743646,2.662807804,2.618604478,2.559403145,2.491767548,2.420820938,2.356477449,2.305743642,2.272746379,2.251879431,2.233332022
Kyrgyz Republic,KGZ,3.776249233,3.3777425,3.383440848,3.324812257,3.078015946,3.136852074,3.012208894,2.945413469,2.678215772,2.223945997,2.086264695,2.157026598,2.101967808,2.19837318,2.102497532,1.993721223,1.92262579,1.829019298,1.84403799,1.824471061,1.873206267,1.974517144,2.079679038,2.014330426,1.869355155,1.891626258,1.90236035,1.764962711,2.090178019,1.924484883,1.635307708,1.153816119,0.028786218,-0.035430369,0.998300396,1.480089704,1.458502175,1.534038154,1.486072263,1.191125924,0.948856614,0.917899317,1.048444924,1.210105425,1.127864459,1.075051294,0.953586964,0.950220145,1.207265644,1.192864429,1.216890729,1.665236559,1.984738667,2.006107899,2.059025966,2.037224422,1.933647156,1.99032207,2.08787614,1.897863823,1.722193219
Cambodia,KHM,2.597672311,2.612714766,2.541108657,2.362981018,2.121368433,1.805764184,1.521045647,1.393440316,1.476484212,1.671168636,2.024146838,2.250154036,1.99471788,1.122636655,-0.117879206,-1.604547047,-2.858202544,-3.374442783,-2.722758936,-1.138353571,0.834453451,2.486716675,3.551891148,3.801838204,3.522815172,3.139584444,2.935163378,2.859725098,2.982861665,3.218335816,3.435353458,3.538649917,3.540401605,3.422684782,3.225637317,3.020452668,2.833704545,2.637076946,2.435121104,2.23601611,2.037231359,1.855316518,1.713801596,1.622586012,1.570885266,1.527819645,1.489463775,1.479373723,1.499593466,1.539152135,1.588852798,1.63044345,1.64983634,1.638116847,1.603680771,1.565214466,1.530274527,1.490343156,1.446411842,1.399965097,1.351407362
